Tgl,11,51,36,19,17,34,31,15,32,33,35,61,64,62,63,65,21,52,16,13,71,12,74,73,72,18,14,82,81,94,91,76,53,75
2020-03-21,0,3,43,0,0,5,267,0,55,14,26,2,9,2,0,0,4,0,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0
2020-03-22,0,3,47,0,0,5,307,0,59,15,41,2,9,2,1,0,4,0,0,0,1,2,3,2,0,1,1,0,1,0,2,0,0,0
2020-03-23,0,6,56,0,0,5,353,1,59,15,41,2,11,2,1,0,5,0,0,0,1,2,3,2,0,1,1,1,1,0,2,0,0,0
2020-03-24,0,6,65,0,0,6,424,1,60,19,51,3,11,3,1,0,5,1,1,0,2,7,3,4,0,1,2,1,1,0,3,0,0,0
2020-03-25,0,9,67,0,0,17,463,1,73,38,51,3,11,3,2,0,5,2,1,0,2,7,3,13,0,1,1,1,1,0,3,0,0,0
2020-03-26,1,9,67,0,0,16,515,1,78,40,59,3,11,6,1,0,5,2,1,3,2,8,3,27,1,3,2,1,1,0,7,0,0,0
2020-03-27,4,9,84,0,0,22,598,1,98,43,66,3,11,6,1,0,5,2,1,5,2,8,3,29,1,4,1,1,1,2,7,0,0,0
2020-03-28,4,9,103,0,0,22,627,1,119,55,77,3,17,7,1,2,5,2,2,5,2,8,3,33,2,4,1,1,1,2,7,0,0,0
2020-03-29,5,10,106,0,0,22,675,1,149,63,90,8,17,7,1,2,5,2,2,5,2,8,3,47,2,4,2,1,1,2,9,1,0,0
2020-03-30,5,19,128,1,0,18,698,2,180,81,91,9,17,7,5,2,6,2,2,8,2,13,3,50,3,8,3,1,1,2,9,1,0,0
2020-03-31,5,19,142,2,1,23,747,2,198,93,93,9,20,9,8,2,7,4,5,8,2,19,3,50,3,8,3,1,1,2,10,1,0,0
2020-04-01,5,25,152,2,1,28,808,2,220,104,104,10,21,9,8,2,7,6,5,8,3,22,3,66,2,8,3,1,1,2,10,1,0,0
2020-04-02,5,25,164,2,1,27,897,2,223,104,104,10,21,9,8,2,7,6,11,8,3,22,3,66,2,8,7,1,1,2,10,1,0,0
2020-04-03,5,27,170,2,2,27,971,2,225,114,155,10,22,12,8,8,8,7,12,8,3,22,6,82,4,12,10,1,1,2,16,1,0,0
2020-04-04,5,32,173,2,2,33,1028,2,247,120,152,10,24,11,8,8,8,7,12,8,3,25,5,82,4,11,10,1,1,2,18,1,0,0
2020-04-05,5,35,177,2,2,34,1124,2,252,120,188,10,30,11,16,8,9,7,16,8,3,25,6,83,4,11,11,1,1,2,26,2,0,0
2020-04-06,5,43,187,2,2,40,1232,2,263,132,189,12,31,20,18,15,9,10,16,18,5,26,7,113,4,12,12,1,1,2,26,2,0,0
2020-04-07,5,43,194,2,2,41,1369,2,343,133,194,10,31,20,18,15,9,10,16,18,8,26,7,127,5,12,12,1,1,2,26,2,0,0
2020-04-08,6,49,212,2,2,41,1470,2,365,140,196,10,32,20,22,16,9,10,16,18,8,59,11,127,5,15,12,2,3,2,38,2,0,0
2020-04-09,6,63,218,3,4,41,1706,2,376,144,223,10,32,20,22,16,22,16,17,18,8,59,15,138,5,15,12,2,3,2,38,2,1,0
2020-04-10,5,75,243,3,4,41,1753,2,388,144,256,10,35,24,29,16,21,25,21,31,13,59,15,167,14,20,13,2,3,2,38,3,1,1
2020-04-11,5,79,279,4,4,41,1948,4,421,144,267,10,35,24,29,16,21,27,21,31,13,59,16,178,19,20,16,2,3,2,62,5,1,1
2020-04-12,5,81,281,4,4,41,2044,4,450,200,386,13,35,24,34,16,21,37,21,44,17,65,16,222,19,20,16,2,11,3,63,5,1,1
2020-04-13,5,86,285,4,4,57,2186,4,540,203,440,13,35,25,34,16,21,37,18,45,17,67,16,223,19,21,20,2,11,2,68,5,1,1
2020-04-14,5,92,280,4,4,62,2335,5,530,278,475,13,35,25,37,16,26,37,19,48,17,72,16,231,19,21,20,2,11,2,68,5,1,1
2020-04-15,5,98,281,5,4,62,2474,6,559,292,499,13,35,33,49,20,32,37,22,55,18,78,24,242,22,20,20,4,14,2,75,7,1,1
2020-04-16,5,113,297,6,4,62,2670,7,570,300,514,21,44,34,59,28,38,45,37,55,18,79,26,271,22,25,24,4,14,5,80,7,1,4
2020-04-17,5,124,311,6,4,64,2815,8,632,304,522,21,44,35,74,47,58,51,54,62,18,79,27,332,24,26,26,4,14,5,89,7,1,4
2020-04-18,6,131,321,6,4,67,2924,8,641,329,555,21,54,41,92,50,79,55,84,71,20,79,28,343,24,26,30,4,17,5,95,7,1,4
2020-04-19,7,135,324,7,4,67,3032,8,696,349,590,21,59,46,96,69,79,61,89,72,20,81,37,370,27,26,30,4,17,7,107,7,1,4
2020-04-20,7,140,341,7,4,69,3097,8,747,351,590,21,63,60,96,74,79,72,89,74,20,83,37,370,27,26,34,4,17,7,107,7,1,4
2020-04-21,7,150,341,8,8,72,3260,13,756,449,603,27,68,67,98,77,81,93,89,76,20,84,37,374,27,27,35,4,17,7,118,7,1,7
2020-04-22,7,152,337,8,8,75,3383,13,762,479,638,31,69,82,107,77,81,108,89,81,20,93,37,387,29,27,35,12,17,8,123,8,1,7
2020-04-23,7,167,337,9,8,76,3517,14,784,538,664,50,74,83,114,77,83,115,93,86,31,95,37,397,29,38,36,14,17,13,130,8,1,7
2020-04-24,8,177,359,9,8,77,3599,18,862,575,690,50,85,94,132,77,83,153,106,96,36,96,41,420,32,38,36,14,17,15,136,33,1,12
2020-04-25,9,183,370,9,8,79,3684,21,907,621,770,51,97,100,146,83,83,180,119,97,36,105,41,432,36,38,38,14,22,16,136,35,1,14
2020-04-26,9,186,370,10,8,82,3798,32,912,649,785,51,105,104,146,89,85,195,129,102,40,111,45,440,36,42,39,26,22,16,141,35,1,15
2020-04-27,9,194,382,10,8,83,3869,32,951,666,796,51,107,112,150,90,86,206,129,121,40,111,45,440,36,42,39,26,22,16,151,35,1,14
2020-04-28,9,215,388,10,8,93,4002,32,969,682,857,51,115,121,150,92,89,221,143,144,43,111,45,453,42,44,40,26,22,37,177,37,1,15
2020-04-29,9,215,388,10,12,94,4092,32,1009,711,872,58,119,127,157,92,89,230,144,145,44,114,53,465,47,46,41,26,23,37,189,38,1,15
2020-04-30,10,222,404,10,12,95,4175,32,1012,724,958,58,134,145,170,100,89,230,150,148,45,117,62,491,47,46,41,40,23,37,205,42,3,15
2020-05-01,11,235,418,19,12,104,4317,32,1012,746,1034,61,136,156,179,115,89,233,156,172,45,117,62,547,48,50,42,41,23,42,210,43,3,15
2020-05-02,11,237,427,19,12,114,4397,32,1043,767,1037,68,154,157,179,122,89,250,156,182,45,117,64,577,59,50,45,41,23,43,240,44,3,15
2020-05-03,12,262,432,20,12,115,4463,38,1054,776,1117,70,162,157,195,122,92,269,185,195,45,123,64,601,59,50,53,50,23,43,240,44,10,15
2020-05-04,12,271,446,20,12,115,4539,38,1252,798,1124,73,167,180,198,130,92,269,185,203,45,129,64,607,59,54,58,50,23,43,240,44,10,15
2020-05-05,12,277,458,28,12,121,4687,43,1300,849,1171,73,168,181,212,131,97,285,199,221,45,130,69,640,70,55,61,50,23,49,247,58,12,15
2020-05-06,17,277,487,28,14,122,4770,47,1320,891,1221,90,182,186,225,131,98,289,210,238,45,141,69,665,70,63,61,50,23,53,248,58,12,15
2020-05-07,17,287,495,28,14,137,4855,47,1381,904,1267,95,182,188,238,131,98,300,227,252,45,142,69,684,75,63,66,50,23,53,252,58,12,19
2020-05-08,17,300,505,28,14,143,4955,47,1404,933,1284,95,209,188,246,131,100,312,227,270,47,157,70,708,75,66,69,50,32,53,265,60,12,19
2020-05-09,17,306,523,28,37,146,5056,62,1437,959,1419,118,214,189,253,131,101,330,278,286,53,179,71,710,75,66,71,54,32,53,277,62,12,19
2020-05-10,17,311,533,29,37,153,5190,64,1437,978,1502,120,218,193,263,131,101,330,278,299,71,179,76,722,83,66,73,54,32,70,308,62,12,19
2020-05-11,17,314,541,29,37,159,5276,65,1493,980,1536,120,225,200,263,132,104,331,278,299,71,196,76,722,83,66,74,54,32,70,308,62,12,19
2020-05-12,17,328,559,29,40,169,5375,65,1545,989,1669,123,228,204,277,132,106,339,279,319,74,198,76,747,95,66,81,54,50,70,322,68,16,19
2020-05-13,17,332,580,29,40,181,5554,65,1556,1023,1772,129,230,220,291,138,111,344,322,339,82,200,167,803,101,66,88,78,50,70,328,73,19,19
2020-05-14,17,337,593,29,42,185,5688,66,1565,1066,1863,129,238,223,294,138,111,350,441,371,83,202,166,840,111,66,94,81,62,88,332,74,19,21
2020-05-15,17,343,622,29,53,188,5774,69,1596,1109,1921,129,251,227,363,141,115,358,458,393,105,202,183,871,112,66,95,85,62,88,335,74,19,22
2020-05-16,18,346,626,29,56,194,5881,79,1618,1140,2105,131,253,227,370,153,116,365,458,396,114,202,189,917,113,66,95,88,62,102,350,75,47,23
2020-05-17,18,348,650,29,65,199,6010,80,1652,1157,2152,132,254,227,372,155,116,371,521,408,114,218,191,951,115,67,99,92,84,105,383,75,59,24
2020-05-18,18,359,677,29,66,200,6059,81,1677,1165,2296,132,255,227,438,155,127,375,537,409,116,225,191,1017,115,83,101,93,107,105,383,75,68,28
2020-05-19,18,363,698,29,67,207,6155,84,1700,1175,2377,132,258,232,484,160,140,375,597,420,126,235,202,1064,115,84,106,95,107,105,389,77,71,28
2020-05-20,18,371,699,35,67,209,6236,89,1876,1192,2496,132,264,241,547,160,140,393,646,428,152,250,202,1101,115,85,107,96,124,106,409,78,76,28
2020-05-21,18,374,753,36,69,215,6301,89,1962,1217,2998,133,266,254,557,162,140,410,674,436,180,273,202,1135,117,101,108,97,135,110,410,86,79,44
2020-05-22,19,380,768,36,69,220,6400,91,2002,1234,3129,140,271,290,572,163,141,464,693,438,198,285,211,1206,117,105,109,99,157,119,437,86,79,47
2020-05-23,19,388,768,39,69,225,6515,91,2045,1288,3595,168,274,292,590,163,150,474,725,443,201,294,215,1264,121,105,110,99,157,129,494,86,79,49
2020-05-24,19,394,789,39,69,226,6634,95,2091,1309,3663,168,276,308,599,164,154,478,736,478,230,311,215,1296,121,109,111,100,159,130,556,86,79,58
2020-05-25,19,396,789,39,69,226,6709,97,2113,1311,3886,175,276,310,602,164,154,478,812,478,239,315,215,1319,121,116,111,107,160,130,567,86,82,58
2020-05-26,19,407,807,39,69,226,6798,97,2130,1315,3943,176,277,322,630,164,154,488,868,513,265,315,215,1352,121,116,111,118,160,132,567,87,85,58
2020-05-27,19,415,817,42,69,228,6895,97,2157,1326,4142,183,380,330,703,165,162,537,921,537,281,332,226,1381,121,118,111,119,170,132,581,88,85,60
2020-05-28,20,420,831,42,71,228,7001,97,2181,1336,4313,184,281,337,819,165,175,562,942,541,297,362,240,1427,126,118,111,128,188,152,584,88,85,65
2020-05-29,20,443,845,42,72,230,7128,97,2211,1350,4414,184,285,367,893,165,178,590,953,541,306,400,241,1468,126,131,117,139,215,158,640,88,90,68
2020-05-30,20,455,858,45,86,233,7229,97,2231,1366,4613,184,291,398,893,165,196,594,963,552,322,406,241,1510,126,132,117,146,215,162,658,88,91,69
2020-05-31,20,465,861,46,91,236,7348,97,2260,1403,4857,189,295,410,919,165,197,636,982,567,339,409,244,1541,128,133,117,153,223,168,675,92,92,94
2020-06-01,20,482,867,46,91,237,7485,97,2294,1417,4922,196,297,419,948,165,197,652,995,567,339,417,244,1586,128,135,117,160,223,168,725,92,97,94
2020-06-02,20,487,883,50,92,237,7541,97,2314,1432,5135,196,298,428,969,165,209,670,1019,574,354,418,244,1630,128,136,117,174,223,172,819,92,97,108
2020-06-03,20,490,954,62,92,237,7623,97,2319,1455,5318,202,310,456,1033,165,209,685,1029,583,377,444,251,1668,129,136,117,176,238,172,858,92,97,118
2020-06-04,20,510,965,72,92,237,7690,99,2354,1479,5408,202,316,469,1142,165,219,705,1056,594,382,488,252,1722,129,140,117,177,238,173,875,92,97,121
2020-06-05,20,524,989,81,92,238,7766,101,2366,1537,5549,205,317,484,1213,167,223,757,1074,607,391,537,257,1776,136,141,117,178,254,175,918,92,97,121
2020-06-06,20,557,1025,98,92,242,7870,103,2376,1564,5835,210,327,496,1247,168,227,798,1104,618,470,605,257,1840,139,143,118,185,261,178,1005,92,97,126
2020-06-07,20,582,1035,102,92,244,8033,103,2404,1615,5948,210,329,496,1285,169,228,808,1129,626,495,605,259,1904,159,144,118,186,269,179,1064,94,97,134
2020-06-08,20,594,1047,102,92,247,8121,103,2424,1642,6313,210,338,504,1347,169,228,822,1158,626,510,607,259,2014,159,145,118,186,307,179,1090,94,103,134
2020-06-09,20,608,1061,121,92,249,8355,103,2448,1674,6533,234,351,522,1438,170,228,830,1188,645,551,618,263,2194,159,148,120,190,315,183,1108,94,103,139
2020-06-10,22,640,1096,123,92,250,8503,105,2506,1813,6806,245,362,537,1565,170,228,857,1229,659,546,635,266,2383,159,150,120,227,328,191,1137,95,105,145
